X,CCX3MWT1,CCX3MWT3,CCX3MWT4,CCX3MWT5,CCX3MWT6,CCX3MTG1,CCX3MTG3,CCX3MTG4,CCX3MTG5,CCX3MTG6,CCX6MWT1,CCX6MWT2,CCX6MWT3,CCX6MWT4,CCX6MWT5,CCX6MTG1,CCX6MTG3,CCX6MTG4,CCX6MTG5,CCX6MTG6
ENSMUSG00000003283,6.294944874,6.639082356,6.34464073,6.536225807,6.500458328,6.423622781,6.577349423,6.531602569,6.643322581,6.504008061,6.592799272,6.479717151,6.436146174,6.484548826,6.543597821,7.953267184,7.168693471,8.059064793,7.9833532,7.422590468
ENSMUSG00000003316,13.52209398,13.53957142,13.59215818,13.57764663,13.54795571,13.57673307,13.57942225,13.62404166,13.64536578,13.60513906,13.44900149,13.42886606,13.45105658,13.44130131,13.46051866,13.3968495,13.42638331,13.27249643,13.29728388,13.39212024
ENSMUSG00000003348,8.650432444,8.948794708,8.75952463,8.988454366,8.958178376,8.851864216,8.939815014,8.864624574,8.928558939,8.986253601,8.776282264,8.623057166,8.843569095,8.875757331,8.881808073,8.996213629,9.009352959,9.208043352,9.188863289,8.90608505
ENSMUSG00000003354,8.046837267,8.043452431,8.154907398,8.103451698,8.045713004,8.284565298,8.043649116,8.0472933,8.142076464,8.105152381,7.999373317,8.119280503,7.954127921,8.189773909,7.989899071,7.924323842,8.136374208,7.910598461,7.807785159,7.896880137
ENSMUSG00000003420,8.729447829,8.728028933,8.845090451,8.955400761,8.868486226,8.692369523,8.699681763,8.844440929,8.710692508,8.799913378,9.023425293,8.897334472,8.960087803,8.872725824,8.918748564,9.150890401,9.078078293,9.314749737,9.268202361,9.100432925
ENSMUSG00000003429,11.7097334,11.71527649,11.65565377,11.74482376,11.6778165,11.58195269,11.59717192,11.74821784,11.60376193,11.65715646,11.92978525,11.84202873,11.78796622,11.81470038,11.81420082,12.15829569,11.82351818,12.16922275,12.14178029,11.95072779
ENSMUSG00000003452,11.41847937,11.28852016,11.42978414,11.33351209,11.52133357,11.38060856,11.42811526,11.3923452,11.50961234,11.49764516,11.22595377,11.17168069,11.27544348,11.2426447,11.25508789,11.12166321,11.20357348,11.09992482,11.10144298,11.18717382
ENSMUSG00000003526,9.702240346,9.896434229,9.835406976,9.799076211,9.729035851,9.805947993,9.702229807,9.685415242,9.586791842,9.710097965,9.924437154,9.85224781,9.943477801,9.771540087,9.851147041,9.492442138,9.840412617,9.387737266,9.522931424,9.820938469
ENSMUSG00000003528,10.13370001,10.28118908,10.06106416,10.22082853,10.25656883,10.10086286,10.16587779,10.02692176,10.01694636,10.09958915,10.34317965,10.22447313,10.29426054,10.24752017,10.20692221,10.41269281,10.33045818,10.43303678,10.39702257,10.34645757
ENSMUSG00000003534,11.33281894,11.41273421,11.38217187,11.43453349,11.37286644,11.45294533,11.47725749,11.43146264,11.40447071,11.48209036,11.49736005,11.55910985,11.52374859,11.47300875,11.47589138,11.96242064,11.73190789,12.10862624,12.10082577,11.90093453
ENSMUSG00000003541,7.821937525,8.263583898,7.939788105,8.303974466,8.45375311,8.060959046,8.143130119,7.968773583,8.270647981,8.086282168,8.040807298,8.120636347,8.13321145,8.131078336,8.154392719,8.272735261,8.255367407,8.807847847,8.579322591,8.252772439
ENSMUSG00000003559,8.498600669,8.396911441,8.400034152,8.213845674,8.193927419,8.290642361,8.335171109,8.167994212,8.299256785,8.326411146,8.53077897,8.364917805,8.397022464,8.335154755,8.303500015,8.66825265,8.54742453,8.740593221,8.786522497,8.478468287
ENSMUSG00000003573,9.303529059,9.286585238,9.255604154,9.379345517,9.371188577,9.239642396,9.351102294,9.296232713,9.307222094,9.22354246,9.403826171,9.33864382,9.464441269,9.373714008,9.359304302,9.687679936,9.563277522,9.754352405,9.593551198,9.564549081
ENSMUSG00000003617,9.210047645,9.131545665,9.257571898,9.012005823,9.37033564,9.370981682,9.31594522,9.329621514,9.289100768,9.166656366,9.425372257,9.163370382,9.412679952,9.242759779,9.252837953,10.09794751,9.663039698,10.50752443,10.31670051,9.862831821
ENSMUSG00000003644,8.992355471,9.149294316,9.161382779,9.29728289,9.239735383,9.134134797,9.298453023,9.180649442,9.171615929,9.229542963,9.37148734,9.34121179,9.272420008,9.298532297,9.32454737,9.987228368,9.673040227,10.22890894,10.10436597,9.82187363
ENSMUSG00000003849,6.774381649,6.758135279,6.819864147,6.654552164,6.813980403,6.707765218,6.744227222,6.778045456,6.704484331,6.811018489,6.876094678,6.626070697,6.922128848,6.681691655,6.803960869,6.996327227,6.952679994,6.973728393,6.954897872,6.944183833
ENSMUSG00000003873,9.169832415,9.39973339,9.270987737,9.342054805,9.344934003,9.274499999,9.318160928,9.324827916,9.121695036,9.28751866,9.401920998,9.386493498,9.368052806,9.333582339,9.359892818,9.552519983,9.456302519,9.57689977,9.547464405,9.452915745
ENSMUSG00000003948,12.73229364,12.63745341,12.73364586,12.71065044,12.71418811,12.70636429,12.75494167,12.71963854,12.76599558,12.75530969,12.5607786,12.63787808,12.55645076,12.70802912,12.66334178,12.42678249,12.60555344,12.3725354,12.37682402,12.49976556
ENSMUSG00000003949,13.4169141,13.29168007,13.46884865,13.48301515,13.4487824,13.31742521,13.38318478,13.54736033,13.44503997,13.36522898,13.25200624,13.35460039,13.30257886,13.47508401,13.43864084,13.00290686,13.2258987,12.97648553,12.9798384,13.08740351
ENSMUSG00000003970,12.39931927,12.55612222,12.45359982,12.61126833,12.48216593,12.35443522,12.49350562,12.45169624,12.4362672,12.40509685,12.71452058,12.72744057,12.58784092,12.61106842,12.63514984,12.7492557,12.64441116,12.76064149,12.76496338,12.70991065
ENSMUSG00000003974,11.64999045,11.62133115,11.66139238,11.70513334,11.71600959,11.68507707,11.63694018,11.73425206,11.79332661,11.75859145,11.70302591,11.6339113,11.70691584,11.68524567,11.65543169,11.348601,11.67297627,11.34449067,11.35826813,11.58378782
ENSMUSG00000004031,12.21137305,12.25309784,12.15520297,12.21764768,12.26294887,12.19534569,12.29884233,12.20654093,12.29888098,12.2348228,12.1570409,12.15186995,12.12287573,12.14612214,12.19374572,12.05292601,12.13821108,11.89881772,11.89671358,12.02229382
ENSMUSG00000004032,11.70902613,11.80028155,11.77400011,11.72978408,11.77584899,11.69546296,11.68038641,11.6496136,11.63983976,11.62080799,11.9269095,11.84690821,11.88807487,11.75999793,11.89445263,11.26112705,11.64019078,11.10331088,11.10724312,11.47049136
ENSMUSG00000004035,8.661117442,8.69519988,8.808509398,8.595669045,8.75704013,8.800326717,8.853333343,8.823383954,8.790207731,8.853227693,8.980144302,8.952221581,8.835994814,8.910839808,9.040862644,8.825515756,8.842788274,8.682789006,8.65923276,8.830143501
ENSMUSG00000004040,11.04807802,11.18170539,11.12913434,11.05955471,11.1348468,11.1027239,11.2869821,11.16289963,11.14414685,11.23598317,11.10882635,11.11378894,11.09763375,11.02110323,11.16366198,11.99235724,11.5347407,12.08922735,12.08498053,11.7112738
ENSMUSG00000004044,9.51899999,9.562889985,9.654127112,9.512887437,9.630461259,9.571655772,9.674753285,9.63008062,9.683303164,9.614981977,9.895745394,9.711140895,9.757364056,9.534694092,9.645201952,10.08325598,9.93699168,9.975805757,9.941271784,9.863741051
ENSMUSG00000004054,9.744284279,10.1109966,9.865430728,10.05202476,9.956613402,9.881482345,10.06477721,9.894196505,9.968646004,9.976839878,9.940831821,9.854411871,9.96985151,10.00270361,10.00123565,10.22026929,10.07938596,10.24191579,10.27391699,10.1547114
ENSMUSG00000004085,8.690106941,8.681221945,8.617167237,8.802713166,8.714490857,8.739436809,8.633475383,8.717371208,8.596664817,8.73803949,8.690551319,8.75303177,8.671841072,8.764160349,8.732286737,9.254499531,8.841133905,9.366195514,9.297245543,8.976818281
ENSMUSG00000004098,7.140994215,7.151548601,7.116245399,7.050825617,6.988186936,7.282618508,7.284204302,7.094946124,7.176857085,7.151611318,6.912297023,7.165372333,7.264945703,7.159034364,7.167373983,8.218654482,7.604464416,8.33370024,8.115497982,7.719458569
ENSMUSG00000004100,9.106433663,9.140576281,8.891764859,9.21031893,9.082158508,9.163576369,9.106780604,8.958222685,9.012443502,9.126538229,9.073559138,9.309140381,9.133572099,9.264296573,9.201579995,9.168251793,9.341439527,9.321479333,9.378458451,9.270575702
ENSMUSG00000004105,7.245035523,7.13418991,7.447339361,7.274483872,7.531813893,7.374272067,7.382558672,7.281239887,7.397785039,7.502844922,7.37065269,7.259653382,7.401794555,7.296836826,7.315926884,7.632451045,7.562541017,7.734779894,7.484894626,7.720074671
ENSMUSG00000004151,11.97638666,11.65186898,11.90791442,11.79933721,11.84757957,11.88776588,11.86179877,11.92638721,11.90599132,11.86081763,11.61554259,11.76189754,11.71404884,11.79409582,11.75454254,11.63245653,11.70642331,11.58864866,11.68281228,11.59368221
ENSMUSG00000004266,7.336610201,7.408418439,7.248461089,7.274921156,7.420918538,7.622597034,7.44306219,7.506109161,7.521888313,7.496958946,7.518259857,7.413106408,7.578926943,7.35296185,7.404371433,8.770031276,8.224675997,9.055382848,8.73218381,8.399111435
ENSMUSG00000004270,9.451162536,9.495439706,9.420658796,9.567509505,9.508949342,9.292004541,9.490982382,9.374223477,9.443998065,9.402136181,9.667546911,9.547749729,9.578880303,9.463871584,9.497127426,9.542672616,9.568829217,9.748250315,9.541531976,9.612778515
ENSMUSG00000004347,9.258558658,9.286115802,9.481827465,9.255318385,9.28948936,9.375959364,9.392990918,9.328925207,9.494579806,9.435958542,9.654894655,9.545154849,9.592587173,9.42537911,9.435561413,9.626618934,9.577071861,9.695586824,9.708395091,9.624639115
ENSMUSG00000004383,12.86049853,12.78413561,12.87591811,12.82438729,12.77921929,12.90372451,12.80272155,12.84537103,12.81425925,12.81081072,12.80988145,12.73135843,12.7731447,12.77900861,12.81209157,12.59659002,12.68860222,12.48323411,12.54289175,12.70095988
ENSMUSG00000004451,9.396879113,9.42932619,9.352904382,9.410866623,9.359238513,9.328575059,9.418121172,9.487373284,9.289131665,9.434813464,9.355053535,9.296583418,9.254006167,9.288001896,9.240851033,9.671690009,9.378759234,9.61539893,9.724570082,9.469659606
ENSMUSG00000004508,10.33610341,10.2481647,10.20609953,10.20524393,10.24683551,10.1875846,10.25164306,10.33586381,10.23493203,10.24056432,10.35441743,10.33252368,10.2766576,10.10887728,10.31858029,10.62842277,10.40515678,10.67571841,10.66389608,10.56574366
ENSMUSG00000004558,14.3390671,14.47573663,14.35565783,14.39706557,14.42341082,14.21940156,14.28318544,14.12324925,14.20894839,14.27516926,14.67713167,14.43922047,14.59953697,14.49434824,14.52697977,13.9862722,14.35807423,13.97148422,13.94225258,14.21320763
ENSMUSG00000004562,9.876879677,9.942993673,9.881960638,9.993997324,9.91170881,9.941846414,9.975026657,9.796802804,9.918195293,9.902861382,10.0192244,10.0074493,10.050404,9.949714194,9.955734568,10.41146515,10.08237349,10.45872224,10.42181398,10.1835482
ENSMUSG00000004609,9.26014617,8.95973473,9.318864068,9.143321665,9.15048942,9.383292866,9.22269701,9.338859019,9.447972955,9.300577597,9.400361381,9.261646347,9.308365327,9.288623879,9.292109899,10.35330792,9.783992318,10.6120378,10.47507896,10.0088325
ENSMUSG00000004626,10.84634852,10.8324497,10.72332095,10.80519298,10.69959737,10.9580851,10.80370458,10.87119805,10.82297408,10.6832989,10.98170891,10.86162993,11.00518656,10.89122085,10.87264875,11.11130991,11.03518123,11.22079941,11.0021488,11.12059111
ENSMUSG00000004665,7.446232905,7.506245723,7.506132357,7.382231762,7.514770099,7.576067939,7.592337767,7.410042172,7.559067886,7.532900513,7.657360386,7.468738012,7.538973399,7.255577429,7.58174428,7.827662248,7.779317578,7.729594808,7.933342143,7.716689929
ENSMUSG00000004677,11.52603814,11.66962404,11.55041917,11.64215401,11.6055325,11.5999078,11.58659889,11.49914901,11.67085483,11.48508401,11.59295847,11.59667503,11.66294497,11.59807414,11.58358925,11.85882978,11.69429654,11.94547933,11.8579671,11.7587651
ENSMUSG00000004698,11.20944653,11.0862984,11.24902473,11.20727102,11.22111183,11.24947671,11.1626464,11.19213384,11.20851676,11.26720214,11.12493638,11.12048003,11.04037977,11.18362511,11.14158634,10.93348422,11.13606388,10.88916193,10.85417639,10.92799748
ENSMUSG00000004730,8.030862056,8.03660519,8.003300903,8.019352649,8.027638802,8.098691535,7.915651021,8.230227642,8.072261297,8.259135787,8.205268572,8.109732206,8.168738435,8.023696398,8.025158283,9.640276546,8.873106901,9.775398197,9.741905799,9.128578701
ENSMUSG00000004837,6.858921345,7.144620748,7.009135109,7.077871009,6.965965321,7.075718065,7.185986014,7.064556428,7.062300933,7.099952668,7.206254448,7.022526923,6.998857598,7.007576549,7.011119879,7.31827949,7.250652906,7.311302365,7.488060773,7.302036684
ENSMUSG00000004846,10.14312519,10.29578908,10.17468836,10.26565388,10.1764028,10.16836442,10.26702482,10.19820245,10.14895977,10.11044695,10.13274288,10.17887263,10.14627251,10.24137276,10.21729474,10.51857047,10.3329307,10.70489738,10.57072385,10.43063873
ENSMUSG00000004891,9.13290459,9.472637669,9.269775917,9.206810349,9.695703353,9.355165126,9.546612491,9.427749995,9.358844851,9.72953486,9.010435625,9.111042042,8.991010838,9.016801171,9.099105949,10.41313193,9.639424581,10.48130632,10.51433999,10.04226212
ENSMUSG00000004892,13.04946828,13.16220689,13.04695107,13.15360703,13.06194515,13.10360897,13.17416721,13.1643639,13.05142363,13.12752527,13.30984272,13.24667221,13.23611093,13.11713852,13.23548423,12.90442824,13.12878953,12.78956602,12.85053546,13.10668181
ENSMUSG00000004894,9.391260436,9.624430235,9.2999906,9.25462122,9.353090046,9.407345699,9.424427668,9.458630833,9.318396091,9.230920396,9.761708608,9.657826957,9.66294872,9.587105779,9.658981351,9.832478907,9.843841232,9.82092781,9.90468398,9.829785616
ENSMUSG00000004902,10.9319021,10.9471895,10.97010916,11.12111151,10.94472501,10.88814686,10.95689734,10.91191987,10.91014089,10.88653927,11.0730744,11.07486382,11.00703811,11.09203993,11.05566958,10.84850771,10.88759061,10.75887158,10.74675549,10.81532139
ENSMUSG00000004931,8.902747117,9.235565577,8.954822752,9.124568244,9.137249873,8.885534271,9.207400791,8.903460996,8.942126856,9.186862717,9.086386546,9.055521272,9.129280554,9.16172629,9.131867644,9.110075748,9.205092787,9.32495923,9.318979593,9.273318744
ENSMUSG00000004951,6.663394689,7.3693796,6.929629863,7.342843969,7.084676446,6.687178687,6.955826967,6.866152711,6.959332812,7.027910748,7.022016945,6.982574554,6.886196934,7.135076108,6.816615823,7.934901483,7.308582995,8.04056656,7.735718349,7.602874646
ENSMUSG00000004952,8.034903461,8.02498506,7.878072207,8.180991097,8.073960392,7.903501045,7.988304268,7.996734446,7.996802833,7.946823704,8.183490417,8.145506659,8.21765626,8.098075461,8.103263413,8.884468429,8.343053645,8.924794006,8.938102039,8.462235528
ENSMUSG00000005034,14.76838168,14.72656212,14.78841679,14.73444047,14.77359992,14.79313478,14.73313034,14.71059651,14.77349416,14.77944971,14.68602656,14.68887301,14.66622463,14.74924742,14.75132114,14.54200559,14.60620986,14.47769667,14.45776352,14.55473878
ENSMUSG00000005054,8.800589519,8.900812989,8.836932569,8.875126453,8.755032467,8.745045119,8.849202261,8.796410268,8.743047555,8.865805835,9.008387549,8.817984537,8.905046126,8.810561827,8.904929426,9.054367856,8.886985407,9.151139559,9.125724501,8.974440929
ENSMUSG00000005087,7.658213289,7.570805581,7.651820818,7.556962749,7.343127048,7.841845906,7.719991999,7.769384942,7.745719049,7.727052432,7.538513883,7.604354914,7.548802012,7.642260405,7.62526922,9.724892775,8.521338986,10.06845623,10.03980089,9.076654017
ENSMUSG00000005124,7.453585048,7.770765661,7.586162648,7.707192638,7.900922824,7.611938615,7.973877231,7.67083196,7.766575976,7.714205851,7.539914984,7.464952424,7.703383311,7.813533811,7.728397152,7.295128238,7.420330438,7.532666695,7.502691127,7.512544383
ENSMUSG00000005125,11.67227793,11.87401016,11.90377406,11.8107301,11.8380755,11.76914405,11.84181303,11.84091205,11.74061505,11.78936588,12.04170949,11.98910737,11.87430803,11.88952034,11.93377017,12.46686748,11.86189193,12.54579506,12.56002022,12.2931341
ENSMUSG00000005142,11.07585245,11.10632542,10.97559479,11.05599766,11.03755324,11.09860847,11.15842493,11.2020305,11.15286428,11.01061294,11.10603104,11.16586119,11.04045756,11.16072152,11.07247078,11.7490908,11.42548155,11.88786769,11.75609493,11.54088423
ENSMUSG00000005237,7.570541205,7.588769585,7.592538747,7.392445018,7.529031064,7.541827092,7.402880339,7.447196086,7.454415334,7.461377063,7.46449107,7.388131583,7.532318639,7.497547957,7.570313632,7.594834185,7.663091879,7.657377219,7.768825334,7.640305545
ENSMUSG00000005338,14.44710465,14.45135378,14.43994679,14.46962399,14.47857898,14.48469796,14.50697516,14.47670355,14.54527919,14.5079677,14.38440777,14.38347498,14.36038898,14.38800634,14.42259986,14.29033511,14.37380776,14.138643,14.17447207,14.30751253
ENSMUSG00000005373,7.237309325,7.345353594,7.256072907,7.177810663,7.323488632,7.333485889,7.354299664,7.205384257,7.296783435,7.258000605,7.348484026,7.29507394,7.262858196,7.370628869,7.261500001,7.924835704,7.615494145,8.368377618,8.10541059,7.738766146
ENSMUSG00000005413,7.361281028,7.651262495,7.380145267,7.393078427,7.546978302,7.551068858,7.703854122,7.537170429,7.566270795,7.571652976,7.702104928,7.556478936,7.434610608,7.462281081,7.662851467,9.065461292,8.318953332,9.461116164,9.315521609,8.624681354
ENSMUSG00000005481,9.120558313,9.261158444,9.223723059,9.189044992,9.088043108,9.169394308,9.194594958,9.178725986,9.106755933,9.089762437,9.276179294,9.247748907,9.209909216,9.177960939,9.238335937,9.37307249,9.263675889,9.517287455,9.504030302,9.258641922
ENSMUSG00000005580,11.54653574,11.57502735,11.58277002,11.50981573,11.54499215,11.57220856,11.58428741,11.64509938,11.60491303,11.52441798,11.51811562,11.47973745,11.52910563,11.49623463,11.51885487,11.4433949,11.45477088,11.17262317,11.23882677,11.35046156
ENSMUSG00000005583,15.06286826,14.76213777,15.02591472,14.95312296,14.94240213,15.01567755,14.94422814,15.09372852,15.06100127,14.98173931,14.74025962,14.78415594,14.80257921,14.89755017,14.8650938,14.64350868,14.78431112,14.50272098,14.53927533,14.63976575
ENSMUSG00000005686,10.02827941,9.887843041,9.991488476,10.0040181,10.14546451,10.03932012,10.04955717,10.06104765,10.09817302,10.03508435,10.13221833,10.11391753,10.0641027,9.964602597,10.09386376,10.46159709,10.24275791,10.60219106,10.50753562,10.28575353
ENSMUSG00000005802,11.97320576,11.78940414,12.04891112,11.87988038,11.92383862,11.93908119,11.85639018,12.041655,12.00865886,11.90432456,11.8204295,11.85136646,11.79546397,11.92176554,11.86773716,11.70947549,11.70520388,11.60384289,11.67122523,11.67265468
